Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,VIP,CryoSleep,Transported,cabin_group,cabin_number,cabin_side,passenger_group_size,RoomService_customer,FoodCourt_customer,ShoppingMall_customer,Spa_customer,VRDeck_customer
27.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,E,315,S,1,False,False,False,False,False
27.0,9.0,2031.0,0.0,20.0,1837.0,Europa,TRAPPIST-1e,False,False,False,B,193,S,1,True,True,False,True,True
38.0,0.0,0.0,0.0,0.0,0.0,unknown,TRAPPIST-1e,False,True,True,G,788,P,1,False,False,False,False,False
23.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,False,E,316,S,1,False,False,False,False,False
21.0,74.0,0.0,713.0,0.0,502.0,Mars,TRAPPIST-1e,False,False,True,F,930,S,1,True,False,True,False,True
18.0,0.0,0.0,1770.0,1284.0,8.0,Earth,TRAPPIST-1e,False,False,False,F,931,S,1,False,False,True,True,True
20.0,0.0,254.0,868.0,405.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,991,P,1,False,True,True,True,False
28.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,192,S,1,False,False,False,False,False
57.0,274.0,8.0,0.0,19.0,466.0,Earth,PSO J318.5-22,False,False,False,G,794,S,1,True,True,False,True,True
10.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,795,S,2,False,False,False,False,False
23.0,0.0,0.0,874.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,932,S,2,False,False,True,False,False
22.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,194,S,2,False,False,False,False,False
24.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,194,S,2,False,False,False,False,False
52.0,44.0,0.0,0.0,42.0,1731.0,Earth,TRAPPIST-1e,False,False,False,G,796,S,1,True,False,False,True,True
31.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,797,S,1,False,False,False,False,False
15.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,789,P,1,False,False,False,False,False
40.0,176.0,932.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,992,P,1,True,True,False,False,False
18.0,0.0,0.0,31.0,2121.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,993,P,1,False,False,True,True,False
28.0,647.0,1.0,32.0,71.0,140.0,Earth,TRAPPIST-1e,False,False,True,F,933,S,1,True,True,True,True,True
40.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,799,S,2,False,False,False,False,False
32.0,8.0,690.0,3.0,5.0,0.0,Earth,PSO J318.5-22,False,False,True,G,799,S,2,True,True,True,True,False
35.0,0.0,0.0,2.0,672.0,10.0,Earth,PSO J318.5-22,False,False,False,F,994,P,1,False,False,True,True,True
52.0,0.0,837.0,1.0,2.0,8.0,Earth,TRAPPIST-1e,False,False,False,G,790,P,2,False,True,True,True,True
34.0,695.0,25.0,276.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,305,P,2,True,True,True,False,False
46.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,791,P,1,False,False,False,False,False
23.0,62.0,0.0,0.0,1.0,2203.0,Earth,55 Cancri e,False,False,False,F,995,P,1,True,False,False,True,True
44.0,2.0,0.0,0.0,788.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,317,S,1,True,False,False,True,False
59.0,460.0,139.0,0.0,1.0,0.0,Earth,55 Cancri e,False,False,False,F,997,P,1,True,True,False,True,False
42.0,0.0,1330.0,0.0,2711.0,691.0,Europa,TRAPPIST-1e,False,False,False,E,306,P,1,False,True,False,True,True
18.0,0.0,0.0,0.0,702.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,998,P,1,False,False,False,True,False
29.0,3284.0,84.0,0.0,0.0,2.0,Mars,TRAPPIST-1e,False,False,False,D,160,P,2,True,True,False,False,True
15.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,999,P,2,False,False,False,False,False
19.0,1301.0,0.0,31.0,1.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1000,P,1,True,False,True,True,False
49.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,793,P,1,False,False,False,False,False
19.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1001,P,1,False,False,False,False,False
36.0,1.0,10029.0,1.0,1679.0,27.0,Europa,55 Cancri e,True,False,True,B,195,S,1,True,True,True,True,True
59.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,794,P,1,False,False,False,False,False
24.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,802,S,1,False,False,False,False,False
4.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,935,S,3,False,False,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,935,S,3,False,False,False,False,False
24.0,261.0,0.0,780.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,935,S,3,True,False,True,False,False
31.0,725.0,0.0,747.0,0.0,0.0,Mars,55 Cancri e,False,False,False,F,1002,P,1,True,False,True,False,False
23.0,197.0,76.0,5635.0,7.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,936,S,1,True,True,True,True,False
3.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,937,S,4,False,False,False,False,False
22.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,937,S,4,False,False,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,937,S,4,False,False,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,937,S,4,False,False,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,1004,P,1,False,False,False,False,False
47.0,0.0,0.0,0.0,0.0,0.0,Europa,unknown,False,True,True,B,161,P,2,False,False,False,False,False
51.0,0.0,3571.0,106.0,0.0,0.0,Europa,TRAPPIST-1e,False,False,True,B,161,P,2,False,True,True,False,False
3.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,1005,P,1,False,False,False,False,False
4.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,938,S,4,False,False,False,False,False
16.0,2083.0,0.0,10.0,0.0,0.0,unknown,TRAPPIST-1e,False,False,False,F,938,S,4,True,False,True,False,False
24.0,623.0,0.0,501.0,304.0,776.0,Mars,TRAPPIST-1e,False,False,False,F,938,S,4,True,False,True,True,True
1.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,938,S,4,False,False,False,False,False
31.0,210.0,20.0,0.0,1027.0,199.0,Earth,TRAPPIST-1e,False,False,False,F,1006,P,1,True,True,False,True,True
34.0,1242.0,444.0,0.0,22.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,803,S,1,True,True,False,True,False
20.0,0.0,0.0,847.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,804,S,1,False,False,True,False,False
19.0,0.0,2077.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,1007,P,1,False,True,False,False,False
19.0,0.0,0.0,0.0,0.0,0.0,Earth,unknown,False,True,True,G,805,S,1,False,False,False,False,False
35.0,988.0,0.0,830.0,2.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1008,P,1,True,False,True,True,False
3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,806,S,2,False,False,False,False,False
36.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,806,S,2,False,False,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1009,P,1,False,False,False,False,False
27.0,269.0,2171.0,2.0,2.0,0.0,Europa,55 Cancri e,False,False,True,A,60,S,3,True,True,True,True,False
58.0,0.0,3448.0,0.0,737.0,2193.0,Europa,55 Cancri e,False,False,False,A,60,S,3,False,True,False,True,True
56.0,153.0,1750.0,0.0,334.0,1539.0,Europa,TRAPPIST-1e,False,False,False,A,60,S,3,True,True,False,True,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,798,P,1,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,799,P,1,False,False,False,False,False
39.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,800,P,1,False,False,False,False,False
43.0,11.0,0.0,1297.0,38.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1010,P,1,True,False,True,True,False
42.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,939,S,1,False,False,False,False,False
24.0,3.0,1018.0,687.0,50.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,808,S,1,True,True,True,True,False
19.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,809,S,1,False,False,False,False,False
32.0,0.0,235.0,0.0,474.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,810,S,1,False,True,False,True,False
32.0,1016.0,0.0,307.0,5.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,942,S,1,True,False,True,True,False
61.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,811,S,1,False,False,False,False,False
64.0,2147.0,0.0,191.0,59.0,0.0,Mars,TRAPPIST-1e,False,False,False,D,154,S,1,True,False,True,True,False
26.0,0.0,9.0,0.0,0.0,1376.0,Earth,PSO J318.5-22,False,False,False,F,943,S,1,False,True,False,False,True
35.0,87.0,1719.0,2750.0,0.0,79.0,Europa,55 Cancri e,False,False,True,B,162,P,1,True,True,True,False,True
43.0,957.0,0.0,1.0,0.0,39.0,Earth,TRAPPIST-1e,False,False,False,E,309,P,2,True,False,True,False,True
3.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,803,P,2,False,False,False,False,False
56.0,0.0,10.0,0.0,9319.0,1225.0,Europa,TRAPPIST-1e,False,False,False,A,44,P,2,False,True,False,True,True
45.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,G,734,S,2,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,813,S,3,False,False,False,False,False
12.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,813,S,3,False,False,False,False,False
2.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,813,S,3,False,False,False,False,False
46.0,0.0,4.0,834.0,0.0,32.0,Earth,TRAPPIST-1e,False,False,True,F,945,S,2,False,True,True,False,True
32.0,2756.0,125.0,9.0,0.0,103.0,Earth,TRAPPIST-1e,False,False,False,F,945,S,2,True,True,True,False,True
20.0,0.0,358.0,287.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1015,P,1,False,True,True,False,False
24.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,804,P,1,False,False,False,False,False
28.0,0.0,0.0,0.0,882.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,805,P,3,False,False,False,True,False
12.0,0.0,0.0,0.0,0.0,0.0,Earth,unknown,False,False,False,G,805,P,3,False,False,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,805,P,3,False,False,False,False,False
24.0,530.0,0.0,0.0,0.0,179.0,Earth,TRAPPIST-1e,False,False,False,G,814,S,1,True,False,False,False,True
22.0,61.0,0.0,214.0,445.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,1016,P,1,True,False,True,True,False
21.0,36.0,162.0,0.0,588.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,816,S,1,True,True,False,True,False
38.0,0.0,1.0,0.0,786.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,310,P,1,False,True,False,True,False
35.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,False,B,164,P,1,False,False,False,False,False
79.0,610.0,0.0,0.0,200.0,5.0,Earth,TRAPPIST-1e,False,False,False,G,806,P,1,True,False,False,True,True
22.0,479.0,34.0,0.0,29.0,4.0,Earth,PSO J318.5-22,False,False,False,F,1018,P,1,True,True,False,True,True
42.0,642.0,282.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,807,P,1,True,True,False,False,False
34.0,0.0,0.0,0.0,0.0,0.0,Mars,unknown,False,True,True,F,949,S,1,False,False,False,False,False
52.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,156,P,1,False,False,False,False,False
43.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,818,S,1,False,False,False,False,False
30.0,1120.0,0.0,0.0,0.0,794.0,Earth,TRAPPIST-1e,False,False,False,F,950,S,1,True,False,False,False,True
35.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,808,P,1,False,False,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,809,P,1,False,False,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,165,P,1,False,False,False,False,False
46.0,819.0,31.0,0.0,49.0,2.0,Earth,TRAPPIST-1e,False,False,False,F,1019,P,1,True,True,False,True,True
15.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,166,P,3,False,False,False,False,False
44.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,166,P,3,False,False,False,False,False
20.0,0.0,219.0,0.0,5.0,3283.0,Europa,TRAPPIST-1e,False,False,False,B,166,P,3,False,True,False,True,True
35.0,1337.0,49.0,57.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,951,S,1,True,True,True,False,False
19.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,952,S,1,False,False,False,False,False
47.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1020,P,1,False,False,False,False,False
26.0,1033.0,172.0,26.0,0.0,518.0,Mars,TRAPPIST-1e,True,False,False,F,1021,P,1,True,True,True,False,True
24.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,811,P,1,False,False,False,False,False
23.0,0.0,0.0,2102.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,953,S,1,False,False,True,False,False
26.0,1331.0,0.0,973.0,484.0,0.0,unknown,TRAPPIST-1e,False,False,False,D,162,P,2,True,False,True,True,False
5.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1022,P,2,False,False,False,False,False
35.0,54.0,493.0,12.0,6691.0,253.0,Europa,55 Cancri e,False,False,False,C,194,S,1,True,True,True,True,True
18.0,1092.0,31.0,309.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1023,P,1,True,True,True,False,False
32.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,954,S,1,False,False,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,812,P,1,False,False,False,False,False
15.0,0.0,0.0,19.0,352.0,326.0,Earth,TRAPPIST-1e,False,False,False,F,955,S,1,False,False,True,True,True
18.0,648.0,19.0,0.0,0.0,4.0,Earth,PSO J318.5-22,False,False,True,F,956,S,1,True,True,False,False,True
41.0,4.0,4619.0,0.0,251.0,213.0,Europa,TRAPPIST-1e,False,False,True,B,167,P,1,True,True,False,True,True
36.0,0.0,0.0,0.0,474.0,12.0,Earth,55 Cancri e,False,False,False,G,813,P,1,False,False,False,True,True
33.0,1042.0,50.0,0.0,9.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1024,P,1,True,True,False,True,False
41.0,4.0,737.0,0.0,51.0,0.0,Earth,55 Cancri e,False,False,False,E,321,S,1,True,True,False,True,False
47.0,1904.0,18.0,0.0,89.0,4411.0,Europa,55 Cancri e,False,False,False,A,61,S,1,True,True,False,True,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,E,322,S,1,False,False,False,False,False
36.0,0.0,52.0,8.0,0.0,4160.0,Earth,TRAPPIST-1e,False,False,False,G,824,S,1,False,True,True,False,True
13.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,825,S,1,False,False,False,False,False
34.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,814,P,2,False,False,False,False,False
24.0,5.0,1.0,7.0,0.0,895.0,Earth,TRAPPIST-1e,False,False,False,G,814,P,2,True,True,True,False,True
16.0,1285.0,0.0,14.0,1386.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,958,S,4,True,False,True,True,False
12.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,958,S,4,False,False,False,False,False
24.0,1157.0,0.0,0.0,131.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,958,S,4,True,False,False,True,False
35.0,1307.0,0.0,0.0,2.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,958,S,4,True,False,False,True,False
26.0,0.0,21.0,10424.0,1373.0,7218.0,Europa,TRAPPIST-1e,False,False,False,C,195,S,2,False,True,True,True,True
39.0,10.0,199.0,0.0,6216.0,101.0,Europa,55 Cancri e,False,False,False,C,195,S,2,True,True,False,True,True
18.0,8.0,1.0,4.0,419.0,304.0,Earth,TRAPPIST-1e,False,False,True,F,1026,P,1,True,True,True,True,True
23.0,0.0,381.0,142.0,0.0,261.0,Earth,TRAPPIST-1e,False,False,False,G,826,S,2,False,True,True,False,True
29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,826,S,2,False,False,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,734,S,1,False,False,False,False,False
31.0,433.0,111.0,238.0,86.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1028,P,1,True,True,True,True,False
49.0,1176.0,0.0,20.0,103.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,324,S,1,True,False,True,True,False
17.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,961,S,2,False,False,False,False,False
23.0,228.0,1451.0,912.0,3.0,0.0,Mars,55 Cancri e,False,False,True,F,961,S,2,True,True,True,True,False
15.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,816,P,1,False,False,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,963,S,3,False,False,False,False,False
30.0,600.0,31.0,1.0,659.0,191.0,Mars,PSO J318.5-22,True,False,False,F,963,S,3,True,True,True,True,True
42.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,963,S,3,False,False,False,False,False
21.0,639.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,False,F,1030,P,1,True,False,False,False,False
41.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,157,P,4,False,False,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,157,P,4,False,False,False,False,False
27.0,0.0,867.0,0.0,20.0,1371.0,Europa,55 Cancri e,False,False,False,C,157,P,4,False,True,False,True,True
29.0,530.0,418.0,0.0,0.0,9129.0,Europa,55 Cancri e,True,False,False,C,157,P,4,True,True,False,False,True
25.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,196,S,2,False,False,False,False,False
54.0,0.0,8246.0,0.0,56.0,118.0,Europa,TRAPPIST-1e,False,False,True,C,196,S,2,False,True,False,True,True
46.0,971.0,0.0,20.0,0.0,5.0,Earth,unknown,False,False,False,E,325,S,1,True,False,True,False,True
18.0,0.0,794.0,16.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,830,S,1,False,True,True,False,False
22.0,1961.0,82.0,0.0,3025.0,2406.0,Europa,55 Cancri e,False,False,False,A,62,S,1,True,True,False,True,True
29.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,E,326,S,2,False,False,False,False,False
26.0,606.0,1080.0,0.0,2011.0,0.0,Europa,55 Cancri e,False,False,False,E,326,S,2,True,True,False,True,False
36.0,0.0,1808.0,0.0,344.0,0.0,Earth,55 Cancri e,False,False,True,F,964,S,1,False,True,False,True,False
56.0,1309.0,0.0,69.0,1.0,0.0,Earth,PSO J318.5-22,False,False,False,F,965,S,1,True,False,True,True,False
20.0,542.0,175.0,0.0,5.0,0.0,Earth,unknown,False,False,True,F,966,S,1,True,True,False,True,False
10.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,817,P,2,False,False,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,817,P,2,False,False,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,1033,P,1,False,False,False,False,False
35.0,4608.0,0.0,926.0,382.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,967,S,1,True,False,True,True,False
13.0,0.0,0.0,60.0,1.0,5147.0,Earth,TRAPPIST-1e,False,False,False,G,818,P,1,False,False,True,True,True
21.0,1.0,0.0,143.0,558.0,1.0,Earth,unknown,False,False,False,F,969,S,1,True,False,True,True,True
22.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,820,P,1,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,False,E,315,P,2,False,False,False,False,False
32.0,8151.0,2052.0,1919.0,7352.0,754.0,Europa,TRAPPIST-1e,False,False,False,E,315,P,2,True,True,True,True,True
20.0,0.0,15.0,455.0,95.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,970,S,1,False,True,True,True,False
44.0,2575.0,3.0,20.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1036,P,1,True,True,True,False,False
22.0,0.0,0.0,0.0,1600.0,168.0,Earth,55 Cancri e,False,False,True,F,972,S,1,False,False,False,True,True
39.0,3926.0,2030.0,0.0,1483.0,611.0,Europa,TRAPPIST-1e,False,False,False,B,170,P,2,True,True,False,True,True
19.0,0.0,3750.0,0.0,0.0,41.0,Europa,TRAPPIST-1e,False,False,True,B,170,P,2,False,True,False,False,True
0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,821,P,5,False,False,False,False,False
12.0,0.0,0.0,0.0,0.0,0.0,unknown,PSO J318.5-22,False,False,True,G,821,P,5,False,False,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,821,P,5,False,False,False,False,False
32.0,793.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,False,False,E,316,P,5,True,False,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,unknown,False,False,True,G,821,P,5,False,False,False,False,False
18.0,1471.0,59.0,95.0,1109.0,330.0,Earth,55 Cancri e,False,False,False,F,973,S,1,True,True,True,True,True
49.0,9.0,179.0,0.0,3.0,7865.0,Europa,55 Cancri e,True,False,False,C,158,P,1,True,True,False,True,True
61.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1038,P,1,False,False,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,823,P,3,False,False,False,False,False
25.0,0.0,181.0,671.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,823,P,3,False,True,True,False,False
51.0,6.0,0.0,706.0,0.0,0.0,Earth,55 Cancri e,False,False,True,F,1039,P,3,True,False,True,False,False
56.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,E,317,P,1,False,False,False,False,False
31.0,25.0,712.0,0.0,16.0,0.0,Earth,unknown,False,False,True,G,833,S,1,True,True,False,True,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,734,S,1,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,834,S,1,False,False,False,False,False
17.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,825,P,1,False,False,False,False,False
47.0,83.0,1.0,0.0,654.0,3.0,Earth,PSO J318.5-22,False,False,True,G,835,S,1,True,True,False,True,True
25.0,0.0,3.0,0.0,763.0,3541.0,Europa,TRAPPIST-1e,False,False,False,B,171,P,3,False,True,False,True,True
28.0,29.0,394.0,0.0,712.0,4360.0,Europa,TRAPPIST-1e,False,False,False,B,171,P,3,True,True,False,True,True
32.0,0.0,419.0,0.0,1984.0,521.0,Europa,TRAPPIST-1e,False,False,False,B,171,P,3,False,True,False,True,True
56.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,198,S,3,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,198,S,3,False,False,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,198,S,3,False,False,False,False,False
41.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,199,S,2,False,False,False,False,False
28.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,199,S,2,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,980,S,2,False,False,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,980,S,2,False,False,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,320,P,1,False,False,False,False,False
24.0,0.0,464.0,321.0,0.0,90.0,Earth,TRAPPIST-1e,False,False,True,F,981,S,1,False,True,True,False,True
41.0,256.0,109.0,0.0,340.0,0.0,Earth,unknown,False,False,False,F,1044,P,1,True,True,False,True,False
29.0,0.0,0.0,22.0,738.0,0.0,Earth,55 Cancri e,False,False,False,F,982,S,1,False,False,True,True,False
59.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,200,S,1,False,False,False,False,False
31.0,0.0,679.0,0.0,0.0,213.0,Earth,TRAPPIST-1e,False,False,True,G,837,S,2,False,True,False,False,True
16.0,43.0,0.0,0.0,1893.0,119.0,Earth,TRAPPIST-1e,False,False,False,F,983,S,2,True,False,False,True,True
65.0,56.0,0.0,1081.0,21.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1045,P,2,True,False,True,True,False
21.0,0.0,1.0,2832.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1045,P,2,False,True,True,False,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,827,P,1,False,False,False,False,False
37.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,838,S,1,False,False,False,False,False
